Speaker0005_006.wav,0.4691666960716247,0.0704062283039093,1749.4287372201309,1501.1689270337993,3218.1981500589623,0.1177080262382075,-315.4620056152344,120.77711486816406,-7.19236946105957,43.40000534057617,-0.4476208090782165,20.71919822692871,-9.017056465148926,-4.764549255371094,-0.0881623178720474,-3.905315399169922,-1.3524420261383057,-4.664899826049805,1.7776658535003662,-4.498555660247803,4.576563358306885,-1.5031239986419678,-2.0121829509735107,-1.6846721172332764,1.0259498357772827,-2.176501512527466,
Speaker0005_005.wav,0.4983685612678528,0.0705574452877044,1137.846947976684,1307.6668081199227,2320.566920230264,0.045887423637218,-338.3683166503906,150.58682250976562,5.783177852630615,23.35190200805664,3.810301780700684,10.145281791687012,-0.0071274605579674,-2.164889335632324,-0.6898084282875061,-1.381827473640442,-1.5155073404312134,-1.493990421295166,2.696477174758911,-2.8480818271636963,3.24399471282959,0.8777837157249451,-2.352956295013428,-0.2604398727416992,-0.5651442408561707,-3.602564811706543,
Speaker0005_004.wav,0.4893081784248352,0.0821036249399185,1303.7240244989323,1392.8744534187954,2605.078125,0.0711661617772108,-308.97760009765625,141.36117553710938,1.8535338640213013,31.512752532958984,2.757704019546509,12.818577766418455,-1.9026049375534055,-1.1060500144958496,-1.2541943788528442,-2.023476839065552,0.4113210141658783,-0.5329564809799194,4.139222621917725,-3.586610078811645,3.1016147136688232,-1.0338271856307983,-3.173827648162842,-2.07794189453125,-1.6051712036132812,-2.6124632358551025,
Speaker0005_007.wav,0.4983325600624084,0.0629769340157508,1291.425518465185,1357.9452991402989,2564.9815713205644,0.0623897429435483,-325.5187683105469,151.2474822998047,-0.6470491886138916,28.902019500732425,-2.6589760780334477,17.210153579711914,0.1164272353053093,-4.713747024536133,-1.0685960054397583,-1.6519445180892944,1.0597079992294312,-0.2799287736415863,3.490750789642334,-2.325027704238892,5.6371588706970215,0.1072894856333732,-2.6382648944854736,-1.1256868839263916,-0.5854755640029907,-1.667160153388977,
Speaker0005_002.wav,0.4904055595397949,0.0697926729917526,1639.7085746755547,1527.3238471615018,3114.3020984738373,0.1007449127906976,-332.5789794921875,126.33560180664062,-2.5880630016326904,35.419307708740234,-2.8493635654449463,22.15555953979492,-8.328144073486328,0.1793992966413498,1.411286473274231,-1.4378455877304075,3.743081331253052,-2.650053024291992,3.900935888290405,-1.4455618858337402,9.246832847595217,1.8318830728530884,0.001491694478318,0.644670307636261,-0.1201332136988639,-2.874878406524658,
Speaker0005_000.wav,0.4420369565486908,0.0753541216254234,1470.3238004693533,1389.0712241535698,2740.003967285156,0.0853380475725446,-307.7326965332031,136.52720642089844,5.0413970947265625,23.833837509155277,-2.8152554035186768,13.72801399230957,-7.068624973297119,-0.2152754217386245,-10.194972038269045,-0.1540596485137939,1.5022789239883425,-6.446272850036621,4.933215618133545,-5.660063743591309,8.940447807312012,1.9999536275863647,-2.849329233169556,0.8942762017250061,1.47377610206604,-3.823142766952514,
Speaker0005_001.wav,0.5463091135025024,0.0576391480863094,1403.854893709541,1558.4809460037147,2969.280206088362,0.0645070043103448,-324.51226806640625,129.5467987060547,-6.7555670738220215,36.4385986328125,-1.5414024591445925,21.672054290771484,-3.996630907058716,-3.732003927230835,0.9678946733474731,-2.076559543609619,-0.9013760089874268,-1.3131505250930786,4.105849266052246,-3.660466909408569,6.7678728103637695,-0.2253291755914688,1.7490195035934448,3.110276699066162,0.4663816690444946,-1.914772152900696,
Speaker0005_003.wav,0.5060522556304932,0.059773813933134,1436.3349080978455,1479.8921460313215,2875.3159466911766,0.0685481223739495,-322.7937927246094,132.57745361328125,0.8717616200447083,32.55583953857422,0.472761332988739,15.031768798828123,-7.485147476196289,-5.376784324645996,1.6318144798278809,-1.7888998985290527,0.2977815568447113,-3.381164073944092,1.8020036220550537,-3.07075309753418,3.2027463912963867,1.1051664352416992,-1.1155378818511963,0.5243613123893738,1.3585011959075928,-3.69574236869812,
Speaker0005_006.wav,0.4691666960716247,0.0704062283039093,1749.4287372201309,1501.1689270337993,3218.1981500589623,0.1177080262382075,-315.4620056152344,120.77711486816406,-7.19236946105957,43.40000534057617,-0.4476208090782165,20.71919822692871,-9.017056465148926,-4.764549255371094,-0.0881623178720474,-3.905315399169922,-1.3524420261383057,-4.664899826049805,1.7776658535003662,-4.498555660247803,4.576563358306885,-1.5031239986419678,-2.0121829509735107,-1.6846721172332764,1.0259498357772827,-2.176501512527466,
Speaker0005_005.wav,0.4983685612678528,0.0705574452877044,1137.846947976684,1307.6668081199227,2320.566920230264,0.045887423637218,-338.3683166503906,150.58682250976562,5.783177852630615,23.35190200805664,3.810301780700684,10.145281791687012,-0.0071274605579674,-2.164889335632324,-0.6898084282875061,-1.381827473640442,-1.5155073404312134,-1.493990421295166,2.696477174758911,-2.8480818271636963,3.24399471282959,0.8777837157249451,-2.352956295013428,-0.2604398727416992,-0.5651442408561707,-3.602564811706543,
Speaker0005_004.wav,0.4893081784248352,0.0821036249399185,1303.7240244989323,1392.8744534187954,2605.078125,0.0711661617772108,-308.97760009765625,141.36117553710938,1.8535338640213013,31.512752532958984,2.757704019546509,12.818577766418455,-1.9026049375534055,-1.1060500144958496,-1.2541943788528442,-2.023476839065552,0.4113210141658783,-0.5329564809799194,4.139222621917725,-3.586610078811645,3.1016147136688232,-1.0338271856307983,-3.173827648162842,-2.07794189453125,-1.6051712036132812,-2.6124632358551025,
Speaker0005_007.wav,0.4983325600624084,0.0629769340157508,1291.425518465185,1357.9452991402989,2564.9815713205644,0.0623897429435483,-325.5187683105469,151.2474822998047,-0.6470491886138916,28.902019500732425,-2.6589760780334477,17.210153579711914,0.1164272353053093,-4.713747024536133,-1.0685960054397583,-1.6519445180892944,1.0597079992294312,-0.2799287736415863,3.490750789642334,-2.325027704238892,5.6371588706970215,0.1072894856333732,-2.6382648944854736,-1.1256868839263916,-0.5854755640029907,-1.667160153388977,
Speaker0005_002.wav,0.4904055595397949,0.0697926729917526,1639.7085746755547,1527.3238471615018,3114.3020984738373,0.1007449127906976,-332.5789794921875,126.33560180664062,-2.5880630016326904,35.419307708740234,-2.8493635654449463,22.15555953979492,-8.328144073486328,0.1793992966413498,1.411286473274231,-1.4378455877304075,3.743081331253052,-2.650053024291992,3.900935888290405,-1.4455618858337402,9.246832847595217,1.8318830728530884,0.001491694478318,0.644670307636261,-0.1201332136988639,-2.874878406524658,
Speaker0005_000.wav,0.4420369565486908,0.0753541216254234,1470.3238004693533,1389.0712241535698,2740.003967285156,0.0853380475725446,-307.7326965332031,136.52720642089844,5.0413970947265625,23.833837509155277,-2.8152554035186768,13.72801399230957,-7.068624973297119,-0.2152754217386245,-10.194972038269045,-0.1540596485137939,1.5022789239883425,-6.446272850036621,4.933215618133545,-5.660063743591309,8.940447807312012,1.9999536275863647,-2.849329233169556,0.8942762017250061,1.47377610206604,-3.823142766952514,
Speaker0005_001.wav,0.5463091135025024,0.0576391480863094,1403.854893709541,1558.4809460037147,2969.280206088362,0.0645070043103448,-324.51226806640625,129.5467987060547,-6.7555670738220215,36.4385986328125,-1.5414024591445925,21.672054290771484,-3.996630907058716,-3.732003927230835,0.9678946733474731,-2.076559543609619,-0.9013760089874268,-1.3131505250930786,4.105849266052246,-3.660466909408569,6.7678728103637695,-0.2253291755914688,1.7490195035934448,3.110276699066162,0.4663816690444946,-1.914772152900696,
Speaker0005_003.wav,0.5060522556304932,0.059773813933134,1436.3349080978455,1479.8921460313215,2875.3159466911766,0.0685481223739495,-322.7937927246094,132.57745361328125,0.8717616200447083,32.55583953857422,0.472761332988739,15.031768798828123,-7.485147476196289,-5.376784324645996,1.6318144798278809,-1.7888998985290527,0.2977815568447113,-3.381164073944092,1.8020036220550537,-3.07075309753418,3.2027463912963867,1.1051664352416992,-1.1155378818511963,0.5243613123893738,1.3585011959075928,-3.69574236869812,
Speaker0005_006.wav,0.4691666960716247,0.0704062283039093,1749.4287372201309,1501.1689270337993,3218.1981500589623,0.1177080262382075,-315.4620056152344,120.77711486816406,-7.19236946105957,43.40000534057617,-0.4476208090782165,20.71919822692871,-9.017056465148926,-4.764549255371094,-0.0881623178720474,-3.905315399169922,-1.3524420261383057,-4.664899826049805,1.7776658535003662,-4.498555660247803,4.576563358306885,-1.5031239986419678,-2.0121829509735107,-1.6846721172332764,1.0259498357772827,-2.176501512527466,
Speaker0005_005.wav,0.4983685612678528,0.0705574452877044,1137.846947976684,1307.6668081199227,2320.566920230264,0.045887423637218,-338.3683166503906,150.58682250976562,5.783177852630615,23.35190200805664,3.810301780700684,10.145281791687012,-0.0071274605579674,-2.164889335632324,-0.6898084282875061,-1.381827473640442,-1.5155073404312134,-1.493990421295166,2.696477174758911,-2.8480818271636963,3.24399471282959,0.8777837157249451,-2.352956295013428,-0.2604398727416992,-0.5651442408561707,-3.602564811706543,
Speaker0005_004.wav,0.4893081784248352,0.0821036249399185,1303.7240244989323,1392.8744534187954,2605.078125,0.0711661617772108,-308.97760009765625,141.36117553710938,1.8535338640213013,31.512752532958984,2.757704019546509,12.818577766418455,-1.9026049375534055,-1.1060500144958496,-1.2541943788528442,-2.023476839065552,0.4113210141658783,-0.5329564809799194,4.139222621917725,-3.586610078811645,3.1016147136688232,-1.0338271856307983,-3.173827648162842,-2.07794189453125,-1.6051712036132812,-2.6124632358551025,
Speaker0005_007.wav,0.4983325600624084,0.0629769340157508,1291.425518465185,1357.9452991402989,2564.9815713205644,0.0623897429435483,-325.5187683105469,151.2474822998047,-0.6470491886138916,28.902019500732425,-2.6589760780334477,17.210153579711914,0.1164272353053093,-4.713747024536133,-1.0685960054397583,-1.6519445180892944,1.0597079992294312,-0.2799287736415863,3.490750789642334,-2.325027704238892,5.6371588706970215,0.1072894856333732,-2.6382648944854736,-1.1256868839263916,-0.5854755640029907,-1.667160153388977,
Speaker0005_002.wav,0.4904055595397949,0.0697926729917526,1639.7085746755547,1527.3238471615018,3114.3020984738373,0.1007449127906976,-332.5789794921875,126.33560180664062,-2.5880630016326904,35.419307708740234,-2.8493635654449463,22.15555953979492,-8.328144073486328,0.1793992966413498,1.411286473274231,-1.4378455877304075,3.743081331253052,-2.650053024291992,3.900935888290405,-1.4455618858337402,9.246832847595217,1.8318830728530884,0.001491694478318,0.644670307636261,-0.1201332136988639,-2.874878406524658,
Speaker0005_000.wav,0.4420369565486908,0.0753541216254234,1470.3238004693533,1389.0712241535698,2740.003967285156,0.0853380475725446,-307.7326965332031,136.52720642089844,5.0413970947265625,23.833837509155277,-2.8152554035186768,13.72801399230957,-7.068624973297119,-0.2152754217386245,-10.194972038269045,-0.1540596485137939,1.5022789239883425,-6.446272850036621,4.933215618133545,-5.660063743591309,8.940447807312012,1.9999536275863647,-2.849329233169556,0.8942762017250061,1.47377610206604,-3.823142766952514,
